choice,x.1,x.2,x.3,d.1,d.2
5,0.56081774,2.085625404,1.91047032,-0.710436277,2.526707314
29,1.026941781,2.516240509,3.640443388,0.560893837,1.901654124
6,-0.886914693,1.645032857,1.779570816,-0.608328049,0.313065362
24,-0.256928763,2.754606,2.265752994,-0.53981321,0.356619745
3,-1.180979756,0.751009664,0.521851263,-1.579293078,-0.066699909
3,-1.180979756,0.751009664,0.521851263,-1.645446626,-0.623903696
29,1.026941781,2.516240509,3.640443388,-0.338590547,1.35639344
29,1.026941781,2.516240509,3.640443388,-0.553110484,2.734879479
13,0.807992574,1.824290909,1.634805033,-0.55778922,-0.156754667
28,-0.878088594,0.873728212,0.289505684,-2.298859287,-0.011785813
11,-0.444533984,0.222900892,2.007848775,-0.063606931,0.567131808
25,0.287986545,0.152256552,3.100631949,-1.012541027,0.452669053
29,1.026941781,2.516240509,3.640443388,-0.086828929,1.707477467
29,1.026941781,2.516240509,3.640443388,-1.441135221,2.045364291
4,-0.729809865,-0.043932409,0.751662462,-1.87466979,0.102339365
8,0.300545532,1.163765672,1.872015986,-0.304630964,1.830899842
18,-2.402894606,1.499964415,1.760030815,-1.094661124,0.740094342
8,0.300545532,1.163765672,1.872015986,-2.042223359,1.425122747
24,-0.256928763,2.754606,2.265752994,0.017482905,0.701857299
12,0.264161268,1.462362841,2.565903024,0.04746029,0.803648533
6,-0.886914693,1.645032857,1.779570816,-0.972088508,2.316550845
6,-0.886914693,1.645032857,1.779570816,-0.703075205,-0.104881405
6,-0.886914693,1.645032857,1.779570816,-0.79466276,0.811976969
9,-1.053842446,1.367838803,3.113957413,-0.419750265,0.614733615
5,0.56081774,2.085625404,1.91047032,-0.828369922,0.969808532
6,-0.886914693,1.645032857,1.779570816,-2.55163123,0.762307762
8,0.300545532,1.163765672,1.872015986,-0.590045921,0.196488325
6,-0.886914693,1.645032857,1.779570816,-2.543589457,1.431930093
28,-0.878088594,0.873728212,0.289505684,-1.688510113,0.683962348
6,-0.886914693,1.645032857,1.779570816,-2.941934343,1.525487685
4,-0.729809865,-0.043932409,0.751662462,-2.31056286,0.424152721
29,1.026941781,2.516240509,3.640443388,0.418695006,1.940242839
7,-1.472914183,-0.85104105,0.5107855,-2.164111476,0.114631015
22,-0.991668545,1.423601668,2.042829789,-0.570839092,0.075039171
10,0.190380504,0.569139556,1.518014367,-1.078183159,0.769187638
29,1.026941781,2.516240509,3.640443388,0.494072531,2.093595344
13,0.807992574,1.824290909,1.634805033,-0.564436205,-0.661678522
18,-2.402894606,1.499964415,1.760030815,-0.993862309,-0.700348033
18,-2.402894606,1.499964415,1.760030815,-2.638761484,-0.093436713
2,0.137100148,0.202200784,1.313701515,-1.905289596,0.837969507
29,1.026941781,2.516240509,3.640443388,-0.844632282,3.581640639
21,0.196205629,1.58552205,1.567075356,-1.701912363,0.58722583
18,-2.402894606,1.499964415,1.760030815,-3.563690429,0.590652302
29,1.026941781,2.516240509,3.640443388,-0.004289105,1.92653475
12,0.264161268,1.462362841,2.565903024,-2.226752158,1.858002662
24,-0.256928763,2.754606,2.265752994,-2.323644296,0.131572003
29,1.026941781,2.516240509,3.640443388,0.24554034,1.179481888
29,1.026941781,2.516240509,3.640443388,-0.754345227,1.613848634
24,-0.256928763,2.754606,2.265752994,-0.724472692,1.461065021
18,-2.402894606,1.499964415,1.760030815,-2.390675058,0.76800336
12,0.264161268,1.462362841,2.565903024,0.622386488,0.08079461
3,-1.180979756,0.751009664,0.521851263,-3.352965489,1.237171517
25,0.287986545,0.152256552,3.100631949,-3.245352732,3.443576387
4,-0.729809865,-0.043932409,0.751662462,-0.452760437,0.611818493
24,-0.256928763,2.754606,2.265752994,-1.531442117,1.283735294
24,-0.256928763,2.754606,2.265752994,-1.545714609,2.216669502
29,1.026941781,2.516240509,3.640443388,-1.08370073,2.577272792
29,1.026941781,2.516240509,3.640443388,-1.506578803,2.391882664
29,1.026941781,2.516240509,3.640443388,-0.205176504,3.427024332
29,1.026941781,2.516240509,3.640443388,-0.870645834,2.019431913
20,-0.711947902,-0.442914816,1.017715669,-1.467771349,0.379740638
29,1.026941781,2.516240509,3.640443388,0.178014851,1.067758732
31,0,0,0,-2.989168751,-0.176920321
29,1.026941781,2.516240509,3.640443388,1.311785838,2.031377668
20,-0.711947902,-0.442914816,1.017715669,-1.160412638,0.452365163
4,-0.729809865,-0.043932409,0.751662462,-3.426077934,0.901760882
31,0,0,0,-2.122734904,0.503716419
29,1.026941781,2.516240509,3.640443388,0.482603418,0.768663561
18,-2.402894606,1.499964415,1.760030815,-2.474261102,-0.040320875
11,-0.444533984,0.222900892,2.007848775,-0.815609607,1.025931278
24,-0.256928763,2.754606,2.265752994,-1.576525992,2.331623271
29,1.026941781,2.516240509,3.640443388,0.221048926,0.537586238
1,1.066382309,0.607186101,2.282936893,-1.483477073,-0.406627608
3,-1.180979756,0.751009664,0.521851263,-0.018503666,0.599209729
12,0.264161268,1.462362841,2.565903024,-0.851199716,1.022219505
24,-0.256928763,2.754606,2.265752994,-1.241053532,2.449269864
29,1.026941781,2.516240509,3.640443388,-1.068489919,0.921655707
21,0.196205629,1.58552205,1.567075356,-1.42697636,-0.065199177
3,-1.180979756,0.751009664,0.521851263,-0.417918603,1.167385063
3,-1.180979756,0.751009664,0.521851263,-2.601769417,-0.534911802
24,-0.256928763,2.754606,2.265752994,-0.296543636,0.654795378
18,-2.402894606,1.499964415,1.760030815,-1.494440174,0.102336083
29,1.026941781,2.516240509,3.640443388,-2.763518251,3.406461819
16,-1.37692266,0.206646709,3.735740719,-1.661596271,0.972998779
29,1.026941781,2.516240509,3.640443388,0.314028162,1.014469603
28,-0.878088594,0.873728212,0.289505684,-1.860286226,0.712154239
6,-0.886914693,1.645032857,1.779570816,-2.483583578,1.72435788
29,1.026941781,2.516240509,3.640443388,-0.530178376,1.483293637
24,-0.256928763,2.754606,2.265752994,-2.81183578,2.536364972
22,-0.991668545,1.423601668,2.042829789,-1.819436893,0.855601055
10,0.190380504,0.569139556,1.518014367,0.580749736,-0.586814485
29,1.026941781,2.516240509,3.640443388,-0.977268068,1.473703156
29,1.026941781,2.516240509,3.640443388,-0.076666284,2.062976876
1,1.066382309,0.607186101,2.282936893,-1.420167554,0.3873564
29,1.026941781,2.516240509,3.640443388,0.816311271,0.953574255
29,1.026941781,2.516240509,3.640443388,0.140249875,1.116157735
24,-0.256928763,2.754606,2.265752994,-1.853491277,2.134755969
24,-0.256928763,2.754606,2.265752994,-1.054637683,1.455222803
29,1.026941781,2.516240509,3.640443388,-1.27781646,1.631543711
29,1.026941781,2.516240509,3.640443388,-1.205190032,2.866473905
29,1.026941781,2.516240509,3.640443388,-0.678704235,1.359486944
26,0.479070729,1.483563397,0.593446233,-1.835217077,1.562246633
12,0.264161268,1.462362841,2.565903024,-1.98347171,2.154604073
29,1.026941781,2.516240509,3.640443388,0.063629583,1.645053577
3,-1.180979756,0.751009664,0.521851263,-0.87863926,-0.561076028
22,-0.991668545,1.423601668,2.042829789,-2.282176813,1.876992973
29,1.026941781,2.516240509,3.640443388,-1.020598835,1.903121465
24,-0.256928763,2.754606,2.265752994,-1.287922037,1.698986708
7,-1.472914183,-0.85104105,0.5107855,-1.445224592,-0.37346331
8,0.300545532,1.163765672,1.872015986,-2.34034764,0.208740502
29,1.026941781,2.516240509,3.640443388,-1.48622473,3.895528551
6,-0.886914693,1.645032857,1.779570816,0.085943849,0.276384055
28,-0.878088594,0.873728212,0.289505684,-0.957269011,-1.533418892
5,0.56081774,2.085625404,1.91047032,-1.493078137,1.371990317
4,-0.729809865,-0.043932409,0.751662462,-1.776246552,0.189086864
29,1.026941781,2.516240509,3.640443388,0.387829972,-0.078717682
6,-0.886914693,1.645032857,1.779570816,-1.376142446,-0.722254264
16,-1.37692266,0.206646709,3.735740719,-2.142412979,1.653440283
26,0.479070729,1.483563397,0.593446233,-1.238220514,0.079440343
29,1.026941781,2.516240509,3.640443388,-0.285001229,2.583360471
21,0.196205629,1.58552205,1.567075356,-0.929479989,1.385860856
11,-0.444533984,0.222900892,2.007848775,-0.324267772,0.700247137
29,1.026941781,2.516240509,3.640443388,-0.399177978,2.722633842
29,1.026941781,2.516240509,3.640443388,-0.225472114,1.085528842
28,-0.878088594,0.873728212,0.289505684,-2.428449234,0.401632506
26,0.479070729,1.483563397,0.593446233,-1.488725692,0.07501017
29,1.026941781,2.516240509,3.640443388,-1.017968758,1.962616246
29,1.026941781,2.516240509,3.640443388,-0.253538662,1.161085273
4,-0.729809865,-0.043932409,0.751662462,-1.321956635,1.048819084
29,1.026941781,2.516240509,3.640443388,0.378401043,0.207295821
12,0.264161268,1.462362841,2.565903024,0.429993507,1.097650722
29,1.026941781,2.516240509,3.640443388,-0.936541389,1.395978123
29,1.026941781,2.516240509,3.640443388,-0.706393401,1.645245043
29,1.026941781,2.516240509,3.640443388,-0.359010723,0.314702041
10,0.190380504,0.569139556,1.518014367,-2.342861323,-0.232775589
29,1.026941781,2.516240509,3.640443388,-1.698940438,2.635650056
7,-1.472914183,-0.85104105,0.5107855,-4.294467655,1.441335536
29,1.026941781,2.516240509,3.640443388,0.296882053,2.024627568
24,-0.256928763,2.754606,2.265752994,-2.162274701,0.042742243
6,-0.886914693,1.645032857,1.779570816,-1.103897017,0.066756468
18,-2.402894606,1.499964415,1.760030815,-1.974612746,0.484057858
7,-1.472914183,-0.85104105,0.5107855,-1.81250844,-1.042012322
5,0.56081774,2.085625404,1.91047032,-0.178988385,1.324160292
18,-2.402894606,1.499964415,1.760030815,-1.864516705,0.823908545
6,-0.886914693,1.645032857,1.779570816,-0.863523622,1.200023383
21,0.196205629,1.58552205,1.567075356,-0.593352116,0.754587439
12,0.264161268,1.462362841,2.565903024,-0.442222647,1.545142423
18,-2.402894606,1.499964415,1.760030815,-1.359925711,-0.17737668
29,1.026941781,2.516240509,3.640443388,-0.550778147,0.510631022
21,0.196205629,1.58552205,1.567075356,-1.948471659,0.334110746
29,1.026941781,2.516240509,3.640443388,0.189992528,2.905409828
8,0.300545532,1.163765672,1.872015986,-0.917333496,0.247973161
12,0.264161268,1.462362841,2.565903024,-1.11907087,2.378065852
12,0.264161268,1.462362841,2.565903024,-2.329077546,1.529633633
24,-0.256928763,2.754606,2.265752994,-2.617900615,2.364970733
25,0.287986545,0.152256552,3.100631949,-0.492018295,0.783309969
11,-0.444533984,0.222900892,2.007848775,1.337020473,-0.14636373
29,1.026941781,2.516240509,3.640443388,1.600952924,0.641636598
29,1.026941781,2.516240509,3.640443388,-0.226306913,0.881925993
18,-2.402894606,1.499964415,1.760030815,-1.656041699,0.284409792
8,0.300545532,1.163765672,1.872015986,-1.320404222,1.568656222
29,1.026941781,2.516240509,3.640443388,-0.028164338,1.574607634
29,1.026941781,2.516240509,3.640443388,0.36551226,0.35547272
22,-0.991668545,1.423601668,2.042829789,-1.705218641,-0.465326575
10,0.190380504,0.569139556,1.518014367,-1.384777853,1.491285277
29,1.026941781,2.516240509,3.640443388,0.234000043,0.775402803
29,1.026941781,2.516240509,3.640443388,-1.182906406,1.516771361
24,-0.256928763,2.754606,2.265752994,-2.149915314,2.63476809
29,1.026941781,2.516240509,3.640443388,-0.466956319,2.201851939
24,-0.256928763,2.754606,2.265752994,-1.738672394,1.890959949
29,1.026941781,2.516240509,3.640443388,1.389611379,0.834603741
29,1.026941781,2.516240509,3.640443388,-0.466263864,3.176443303
29,1.026941781,2.516240509,3.640443388,0.385600491,1.864333305
23,0.642784775,1.41269264,0.097406306,-1.672113544,-0.222280284
9,-1.053842446,1.367838803,3.113957413,-0.48495112,1.082841833
30,0.988594142,1.254374518,0.307014682,-1.854069054,0.04522988
29,1.026941781,2.516240509,3.640443388,-1.443366704,1.763560474
24,-0.256928763,2.754606,2.265752994,-1.791141186,0.787197506
6,-0.886914693,1.645032857,1.779570816,-1.077781223,-0.709195369
29,1.026941781,2.516240509,3.640443388,-1.007310642,3.598686172
29,1.026941781,2.516240509,3.640443388,-0.32824386,1.400872211
3,-1.180979756,0.751009664,0.521851263,-3.250716296,0.428869825
29,1.026941781,2.516240509,3.640443388,-1.021229953,1.245381953
29,1.026941781,2.516240509,3.640443388,-1.292685618,1.684379678
29,1.026941781,2.516240509,3.640443388,0.507452078,2.393421515
26,0.479070729,1.483563397,0.593446233,-1.573087709,-0.043180808
24,-0.256928763,2.754606,2.265752994,-1.818148436,0.815489433
29,1.026941781,2.516240509,3.640443388,0.437448576,1.10894304
9,-1.053842446,1.367838803,3.113957413,-0.262952689,-0.228229859
29,1.026941781,2.516240509,3.640443388,-0.521428216,1.98159828
4,-0.729809865,-0.043932409,0.751662462,-0.436784779,-1.819576273
29,1.026941781,2.516240509,3.640443388,-0.084997589,1.226489356
11,-0.444533984,0.222900892,2.007848775,-1.296022078,0.075462329
29,1.026941781,2.516240509,3.640443388,0.336616972,1.003146375
12,0.264161268,1.462362841,2.565903024,-1.126857248,1.718325862
29,1.026941781,2.516240509,3.640443388,0.060483668,0.963433581
13,0.807992574,1.824290909,1.634805033,-0.785843736,-0.141480507
29,1.026941781,2.516240509,3.640443388,-1.366042722,1.49844673
2,0.137100148,0.202200784,1.313701515,-1.61423549,0.810408744
24,-0.256928763,2.754606,2.265752994,-1.875156425,1.983650596
16,-1.37692266,0.206646709,3.735740719,0.753877488,-0.033594525
24,-0.256928763,2.754606,2.265752994,-1.452245764,1.108050689
12,0.264161268,1.462362841,2.565903024,-0.052681269,0.743861468
6,-0.886914693,1.645032857,1.779570816,-2.989961431,0.501618368
24,-0.256928763,2.754606,2.265752994,-1.85675619,0.654989902
18,-2.402894606,1.499964415,1.760030815,-1.044870456,1.319303721
29,1.026941781,2.516240509,3.640443388,-0.094211731,1.131412405
2,0.137100148,0.202200784,1.313701515,-0.369453404,0.655754703
16,-1.37692266,0.206646709,3.735740719,-1.559425348,0.91605433
18,-2.402894606,1.499964415,1.760030815,-2.029524557,0.932141475
27,1.205176534,-0.786588666,1.35376463,-1.703268863,1.085443778
24,-0.256928763,2.754606,2.265752994,-0.35940171,0.292750613
29,1.026941781,2.516240509,3.640443388,-0.147035733,1.025963387
10,0.190380504,0.569139556,1.518014367,-2.573845152,2.625496666
29,1.026941781,2.516240509,3.640443388,0.299433745,1.235910605
24,-0.256928763,2.754606,2.265752994,0.162375091,0.985303462
29,1.026941781,2.516240509,3.640443388,-0.701704746,1.034377506
7,-1.472914183,-0.85104105,0.5107855,-1.67019856,-1.04331997
29,1.026941781,2.516240509,3.640443388,-1.23315433,1.888792208
6,-0.886914693,1.645032857,1.779570816,-0.983290517,1.439639319
13,0.807992574,1.824290909,1.634805033,-0.775590442,2.070283055
24,-0.256928763,2.754606,2.265752994,-2.126814756,0.409411602
22,-0.991668545,1.423601668,2.042829789,-0.948771192,1.726783865
21,0.196205629,1.58552205,1.567075356,-0.372182241,-0.127564964
18,-2.402894606,1.499964415,1.760030815,-0.422818461,1.15988524
29,1.026941781,2.516240509,3.640443388,0.131070301,2.030342774
29,1.026941781,2.516240509,3.640443388,-0.525151063,1.466452933
19,0.595510056,1.536614777,1.630393127,-1.259229347,1.452970349
9,-1.053842446,1.367838803,3.113957413,-1.47961963,0.918520965
24,-0.256928763,2.754606,2.265752994,-1.158589706,0.649873642
29,1.026941781,2.516240509,3.640443388,0.770439767,0.55798933
5,0.56081774,2.085625404,1.91047032,-1.271907924,1.33252267
5,0.56081774,2.085625404,1.91047032,-0.741220687,1.398265616
20,-0.711947902,-0.442914816,1.017715669,-2.650458228,1.197242773
29,1.026941781,2.516240509,3.640443388,-2.028278061,1.462215095
22,-0.991668545,1.423601668,2.042829789,-0.989266838,-0.585664542
2,0.137100148,0.202200784,1.313701515,-1.62223511,-0.522605482
6,-0.886914693,1.645032857,1.779570816,-2.33334757,0.620850461
24,-0.256928763,2.754606,2.265752994,-0.512353346,0.161218717
24,-0.256928763,2.754606,2.265752994,-1.77663646,1.648148116
29,1.026941781,2.516240509,3.640443388,0.676871626,2.422202468
29,1.026941781,2.516240509,3.640443388,-0.341480726,0.905954159
29,1.026941781,2.516240509,3.640443388,-0.37381149,1.178884454
16,-1.37692266,0.206646709,3.735740719,-1.329227391,1.22491248
3,-1.180979756,0.751009664,0.521851263,-3.44069028,1.401319443
18,-2.402894606,1.499964415,1.760030815,-1.471930661,-0.156425449
30,0.988594142,1.254374518,0.307014682,-1.796113682,0.944557658
7,-1.472914183,-0.85104105,0.5107855,-2.806903193,0.722141576
7,-1.472914183,-0.85104105,0.5107855,-2.088555694,-0.611956367
29,1.026941781,2.516240509,3.640443388,-0.123593448,2.057608571
13,0.807992574,1.824290909,1.634805033,-1.011578052,1.904663768
5,0.56081774,2.085625404,1.91047032,-0.75972165,1.570965048
26,0.479070729,1.483563397,0.593446233,-1.128309679,-0.785673334
23,0.642784775,1.41269264,0.097406306,-1.278657956,-0.044121323
24,-0.256928763,2.754606,2.265752994,-1.184499215,0.169574145
29,1.026941781,2.516240509,3.640443388,0.522239844,2.096863936
29,1.026941781,2.516240509,3.640443388,-0.970892999,1.932100356
29,1.026941781,2.516240509,3.640443388,-0.277868516,1.11566394
1,1.066382309,0.607186101,2.282936893,-0.896334213,0.779647797
12,0.264161268,1.462362841,2.565903024,-1.122697879,0.604405656
10,0.190380504,0.569139556,1.518014367,-1.286335568,-0.19073067
7,-1.472914183,-0.85104105,0.5107855,-1.405931369,0.471880768
3,-1.180979756,0.751009664,0.521851263,-1.99485878,1.113164171
29,1.026941781,2.516240509,3.640443388,-0.132012762,1.510613473
29,1.026941781,2.516240509,3.640443388,-0.872932614,3.447800498
19,0.595510056,1.536614777,1.630393127,-0.959960015,1.535647119
5,0.56081774,2.085625404,1.91047032,-0.367156234,1.197190677
18,-2.402894606,1.499964415,1.760030815,-0.565527276,0.713790944
29,1.026941781,2.516240509,3.640443388,-0.175835645,0.784143805
3,-1.180979756,0.751009664,0.521851263,-0.951723385,0.102416181
29,1.026941781,2.516240509,3.640443388,0.512975704,1.487866827
15,0.015153229,0.841921133,1.843859613,-0.764538091,-0.500366953
29,1.026941781,2.516240509,3.640443388,0.565056701,2.712759266
25,0.287986545,0.152256552,3.100631949,-2.203341337,2.365787911
21,0.196205629,1.58552205,1.567075356,-0.85200917,1.05091817
6,-0.886914693,1.645032857,1.779570816,-1.83160082,1.641924595
22,-0.991668545,1.423601668,2.042829789,-1.636128505,0.532135132
26,0.479070729,1.483563397,0.593446233,-0.10094878,-0.369751114
12,0.264161268,1.462362841,2.565903024,-1.309774161,2.451199309
24,-0.256928763,2.754606,2.265752994,-0.122929449,0.15989994
29,1.026941781,2.516240509,3.640443388,-0.846255813,1.748043544
29,1.026941781,2.516240509,3.640443388,-0.755806055,1.830143871
4,-0.729809865,-0.043932409,0.751662462,-2.381078393,-0.218902885
17,0.895408919,0.853820874,1.905921853,-0.440484262,0.97214009
9,-1.053842446,1.367838803,3.113957413,-0.771088052,2.250093524
18,-2.402894606,1.499964415,1.760030815,-2.458907998,1.435801701
29,1.026941781,2.516240509,3.640443388,0.302164279,1.833960822
3,-1.180979756,0.751009664,0.521851263,-1.717221631,0.549249729
29,1.026941781,2.516240509,3.640443388,0.029279071,2.497916524
29,1.026941781,2.516240509,3.640443388,-0.08946567,0.992937383
29,1.026941781,2.516240509,3.640443388,0.456104013,1.084660007
6,-0.886914693,1.645032857,1.779570816,-0.967310093,-0.023317406
5,0.56081774,2.085625404,1.91047032,-0.467627213,1.368080316
24,-0.256928763,2.754606,2.265752994,-1.423136449,1.375612097
22,-0.991668545,1.423601668,2.042829789,-1.39182274,0.907132018
29,1.026941781,2.516240509,3.640443388,-2.105468966,3.075407598
30,0.988594142,1.254374518,0.307014682,-1.453962465,0.411395739
22,-0.991668545,1.423601668,2.042829789,0.021690611,-0.496321801
8,0.300545532,1.163765672,1.872015986,-1.076557829,1.981056866
28,-0.878088594,0.873728212,0.289505684,-2.103645483,-0.071746876
29,1.026941781,2.516240509,3.640443388,1.067048164,1.704623046
3,-1.180979756,0.751009664,0.521851263,-1.531838607,-0.473040985
11,-0.444533984,0.222900892,2.007848775,-1.465740433,0.016787347
8,0.300545532,1.163765672,1.872015986,-1.688751686,2.302960555
29,1.026941781,2.516240509,3.640443388,0.177021091,1.041670318
31,0,0,0,-2.664555393,0.818679286
29,1.026941781,2.516240509,3.640443388,-0.527145616,1.473935519
3,-1.180979756,0.751009664,0.521851263,-1.617887641,0.075548207
29,1.026941781,2.516240509,3.640443388,1.846102527,1.643351914
18,-2.402894606,1.499964415,1.760030815,-1.377289905,0.505203864
7,-1.472914183,-0.85104105,0.5107855,-1.855656893,-1.357777451
29,1.026941781,2.516240509,3.640443388,0.610900859,2.58498256
18,-2.402894606,1.499964415,1.760030815,-1.104159977,0.398613288
12,0.264161268,1.462362841,2.565903024,-0.656278183,1.644205811
29,1.026941781,2.516240509,3.640443388,0.253571242,0.490578461
18,-2.402894606,1.499964415,1.760030815,-0.252682521,-0.573516254
29,1.026941781,2.516240509,3.640443388,-1.507800533,1.989003434
29,1.026941781,2.516240509,3.640443388,-0.157138756,1.926390238
24,-0.256928763,2.754606,2.265752994,-0.656513024,-0.387379192
29,1.026941781,2.516240509,3.640443388,-0.27315992,1.579395601
18,-2.402894606,1.499964415,1.760030815,-1.558379153,0.626767474
17,0.895408919,0.853820874,1.905921853,-0.373920291,-0.077097027
12,0.264161268,1.462362841,2.565903024,-0.613103284,0.636812378
4,-0.729809865,-0.043932409,0.751662462,-1.486405331,1.202825196
29,1.026941781,2.516240509,3.640443388,-0.772095221,0.811855569
29,1.026941781,2.516240509,3.640443388,-0.658870539,0.840103887
8,0.300545532,1.163765672,1.872015986,-1.589178432,2.092419661
7,-1.472914183,-0.85104105,0.5107855,-3.107087789,-0.350314644
3,-1.180979756,0.751009664,0.521851263,-1.714360306,0.646488197
24,-0.256928763,2.754606,2.265752994,-1.01496039,0.422241847
24,-0.256928763,2.754606,2.265752994,0.228876633,0.574127675
30,0.988594142,1.254374518,0.307014682,-2.684383124,0.741004914
28,-0.878088594,0.873728212,0.289505684,-1.881899406,0.959914688
24,-0.256928763,2.754606,2.265752994,-0.014255162,0.998510632
29,1.026941781,2.516240509,3.640443388,-0.037751995,1.012884156
26,0.479070729,1.483563397,0.593446233,-1.587231714,0.552408289
16,-1.37692266,0.206646709,3.735740719,0.264131519,0.013149989
22,-0.991668545,1.423601668,2.042829789,0.250274329,0.741267263
29,1.026941781,2.516240509,3.640443388,-1.466590284,2.792098623
18,-2.402894606,1.499964415,1.760030815,-2.433358979,0.921371582
22,-0.991668545,1.423601668,2.042829789,-1.175614891,-0.122800076
7,-1.472914183,-0.85104105,0.5107855,0.065846327,-1.434336111
29,1.026941781,2.516240509,3.640443388,-0.555681482,1.725347716
29,1.026941781,2.516240509,3.640443388,-1.54516395,2.134329633
18,-2.402894606,1.499964415,1.760030815,-2.495853205,-0.74189652
26,0.479070729,1.483563397,0.593446233,-0.614796746,0.721962613
5,0.56081774,2.085625404,1.91047032,-2.056072185,2.600738047
19,0.595510056,1.536614777,1.630393127,-0.908655589,0.93013909
18,-2.402894606,1.499964415,1.760030815,-3.112730336,0.192958798
29,1.026941781,2.516240509,3.640443388,0.089028484,0.184169582
30,0.988594142,1.254374518,0.307014682,-1.53990142,0.389890459
7,-1.472914183,-0.85104105,0.5107855,-1.178561301,-1.332408087
29,1.026941781,2.516240509,3.640443388,-1.34266951,1.992979533
7,-1.472914183,-0.85104105,0.5107855,-1.939373399,0.490243064
21,0.196205629,1.58552205,1.567075356,-0.363432488,0.762734781
29,1.026941781,2.516240509,3.640443388,0.229532682,1.734799327
18,-2.402894606,1.499964415,1.760030815,-1.789409844,0.231179203
12,0.264161268,1.462362841,2.565903024,-0.043497916,0.821453495
7,-1.472914183,-0.85104105,0.5107855,-1.458710441,0.786016087
18,-2.402894606,1.499964415,1.760030815,-1.09890485,0.216463047
29,1.026941781,2.516240509,3.640443388,0.738191374,2.861431587
5,0.56081774,2.085625404,1.91047032,-0.579868795,0.134061442
29,1.026941781,2.516240509,3.640443388,-0.410699093,1.046907867
5,0.56081774,2.085625404,1.91047032,-0.808299073,0.706644471
8,0.300545532,1.163765672,1.872015986,-0.15428542,-0.059293041
29,1.026941781,2.516240509,3.640443388,-0.61759388,2.105401143
29,1.026941781,2.516240509,3.640443388,-0.617535001,0.75342471
8,0.300545532,1.163765672,1.872015986,-2.066460281,0.96563725
14,0.87808459,-0.867673355,0.953197874,-0.882175932,-0.537013711
3,-1.180979756,0.751009664,0.521851263,-1.167991811,0.047186644
29,1.026941781,2.516240509,3.640443388,0.486681083,1.628210146
29,1.026941781,2.516240509,3.640443388,0.775101981,1.733552955
24,-0.256928763,2.754606,2.265752994,-0.663321236,1.771817162
18,-2.402894606,1.499964415,1.760030815,-2.216234055,1.166957906
30,0.988594142,1.254374518,0.307014682,-0.513108519,-0.501547386
9,-1.053842446,1.367838803,3.113957413,-0.717660953,0.194013271
19,0.595510056,1.536614777,1.630393127,-0.246650084,-0.550964257
17,0.895408919,0.853820874,1.905921853,-2.072492753,0.536094293
4,-0.729809865,-0.043932409,0.751662462,-0.855025762,-0.18198038
29,1.026941781,2.516240509,3.640443388,-0.275050267,2.353279778
24,-0.256928763,2.754606,2.265752994,-0.049176684,0.476955015
24,-0.256928763,2.754606,2.265752994,-0.128064688,0.492878065
12,0.264161268,1.462362841,2.565903024,-1.424377645,1.505644986
6,-0.886914693,1.645032857,1.779570816,-1.731042208,1.958593664
24,-0.256928763,2.754606,2.265752994,-0.778167179,0.515549498
29,1.026941781,2.516240509,3.640443388,0.017157702,1.706340194
3,-1.180979756,0.751009664,0.521851263,-2.588556922,1.416396259
23,0.642784775,1.41269264,0.097406306,-1.230354148,1.171911224
29,1.026941781,2.516240509,3.640443388,0.092293227,0.75550219
24,-0.256928763,2.754606,2.265752994,-1.429756293,1.871316754
22,-0.991668545,1.423601668,2.042829789,-1.127460163,1.33197687
6,-0.886914693,1.645032857,1.779570816,-0.985171656,0.324053378
4,-0.729809865,-0.043932409,0.751662462,-1.664492702,1.191713123
29,1.026941781,2.516240509,3.640443388,-0.507917296,1.342073502
26,0.479070729,1.483563397,0.593446233,-2.282887982,0.34651022
5,0.56081774,2.085625404,1.91047032,-0.561444632,1.003934036
29,1.026941781,2.516240509,3.640443388,1.999134644,-0.359385075
24,-0.256928763,2.754606,2.265752994,0.359179595,0.341759819
29,1.026941781,2.516240509,3.640443388,-1.389390714,2.061874761
4,-0.729809865,-0.043932409,0.751662462,-2.148787113,0.76468776
29,1.026941781,2.516240509,3.640443388,-1.797328622,3.011858859
26,0.479070729,1.483563397,0.593446233,-2.923197505,0.423030752
29,1.026941781,2.516240509,3.640443388,0.422322786,0.421061523
29,1.026941781,2.516240509,3.640443388,-1.005340917,2.253311147
21,0.196205629,1.58552205,1.567075356,-0.556990809,0.799142433
18,-2.402894606,1.499964415,1.760030815,-2.963708194,-0.436101874
2,0.137100148,0.202200784,1.313701515,-2.753317785,1.568862809
5,0.56081774,2.085625404,1.91047032,-0.267520026,-0.435433054
21,0.196205629,1.58552205,1.567075356,-1.302711673,0.884572261
13,0.807992574,1.824290909,1.634805033,-1.299483852,-0.040962943
23,0.642784775,1.41269264,0.097406306,-1.939940998,0.320236138
6,-0.886914693,1.645032857,1.779570816,-1.19286779,1.026487179
24,-0.256928763,2.754606,2.265752994,-0.740975283,0.239893446
19,0.595510056,1.536614777,1.630393127,-0.939967857,1.395466605
29,1.026941781,2.516240509,3.640443388,-1.349903098,0.508106631
12,0.264161268,1.462362841,2.565903024,-0.630060555,1.769650382
2,0.137100148,0.202200784,1.313701515,-1.756419399,0.943061742
29,1.026941781,2.516240509,3.640443388,0.364154598,1.213436471
24,-0.256928763,2.754606,2.265752994,-0.666902193,0.616355984
